                 x                 y
-2.15050408E+00    5.90439589E+00
-2.15421260E+00    5.90304493E+00
-2.15792027E+00    5.90169164E+00
-2.16162708E+00    5.90033602E+00
-2.16533305E+00    5.89897808E+00
-2.16903815E+00    5.89761781E+00
-2.17274240E+00    5.89625521E+00
-2.17644579E+00    5.89489028E+00
-2.18014832E+00    5.89352303E+00
-2.18384999E+00    5.89215345E+00
-2.18755080E+00    5.89078155E+00
-2.19125074E+00    5.88940732E+00
-2.19494982E+00    5.88803077E+00
-2.19864802E+00    5.88665190E+00
-2.20234536E+00    5.88527070E+00
-2.20604183E+00    5.88388718E+00
-2.20973743E+00    5.88250134E+00
-2.21343216E+00    5.88111318E+00
-2.21712601E+00    5.87972270E+00
-2.22081898E+00    5.87832990E+00
-2.22451107E+00    5.87693478E+00
-2.22820229E+00    5.87553734E+00
-2.23189263E+00    5.87413758E+00
-2.23558208E+00    5.87273550E+00
-2.23927065E+00    5.87133111E+00
-2.24295834E+00    5.86992440E+00
-2.24664514E+00    5.86851537E+00
-2.25033105E+00    5.86710403E+00
-2.25401608E+00    5.86569037E+00
-2.25770021E+00    5.86427440E+00
-2.26138345E+00    5.86285612E+00
-2.26506579E+00    5.86143552E+00
-2.26874725E+00    5.86001261E+00
-2.27242780E+00    5.85858739E+00
-2.27610746E+00    5.85715985E+00
-2.27978622E+00    5.85573001E+00
-2.28346407E+00    5.85429785E+00
-2.28714103E+00    5.85286339E+00
-2.29081708E+00    5.85142661E+00
-2.29449222E+00    5.84998753E+00
-2.29816646E+00    5.84854614E+00
-2.30183979E+00    5.84710244E+00
-2.30551222E+00    5.84565643E+00
-2.30918373E+00    5.84420812E+00
-2.31285432E+00    5.84275750E+00
-2.31652401E+00    5.84130457E+00
-2.32019278E+00    5.83984935E+00
-2.32386063E+00    5.83839181E+00
-2.32752756E+00    5.83693198E+00
-2.33119357E+00    5.83546984E+00
-2.33485867E+00    5.83400540E+00
-2.33852284E+00    5.83253865E+00
-2.34218608E+00    5.83106961E+00
-2.34584840E+00    5.82959826E+00
-2.34950980E+00    5.82812462E+00
-2.35317026E+00    5.82664867E+00
-2.35682980E+00    5.82517043E+00
-2.36048840E+00    5.82368988E+00
-2.36414607E+00    5.82220704E+00
-2.36780281E+00    5.82072191E+00
-2.37145861E+00    5.81923447E+00
-2.37511348E+00    5.81774474E+00
-2.37876740E+00    5.81625272E+00
-2.38242039E+00    5.81475840E+00
-2.38607243E+00    5.81326179E+00
-2.38972354E+00    5.81176288E+00
-2.39337369E+00    5.81026168E+00
